Date/Time	Latitude	Longitude	EsEs [m]	Snow thick [m]	EsEs unc [m]	Snow thick unc [m]	Dist rel atm/snow IF [m]	T atm/snow IF [°C]	Thermistor atm/snow IF	Dist rel snow/ice IF [m]	T snow/ice IF [°C]	Thermistor snow/ice IF	Dist rel ice/oce IF [m]	T ice/oce IF [°C]	Thermistor ice/oce IF
2019-10-26T23:30:17	85.3950	128.2997	1.100	0.135	0.08	0.08	0.10	-27.25	23	-0.0	-9.06	30	-1.14	-1.83	85
2019-10-27T05:30:16	85.4083	128.1642	1.100	0.135	0.08	0.06	0.10	-27.69	23	-0.0	-9.25	30	-1.14	-1.83	85
2019-10-27T11:30:16	85.4217	128.0289	1.100	0.137	0.08	0.06	0.10	-27.00	23	-0.0	-9.38	30	-1.14	-1.81	85
2019-10-27T17:30:16	85.4398	127.8962	1.100	0.138	0.06	0.08	0.10	-26.12	23	-0.0	-9.50	30	-1.14	-1.81	85
2019-10-27T23:30:16	85.4606	127.7132	1.100	0.140	0.06	0.08	0.10	-20.06	23	-0.0	-9.56	30	-1.14	-1.81	85
2019-10-28T05:30:16	85.4874	127.5125	1.100	0.140	0.08	0.08	0.10	-14.44	23	-0.0	-8.50	30	-1.14	-1.81	85
2019-10-28T11:30:17	85.5130	127.3457	1.100	0.140	0.08	0.08	0.10	-14.94	23	-0.0	-8.75	30	-1.14	-1.83	85
2019-10-28T17:30:17	85.5355	127.1797	1.100	0.140	0.08	0.08	0.10	-12.38	23	-0.0	-8.41	30	-1.14	-1.83	85
2019-10-28T23:30:17	85.5544	126.9338	1.100	0.140	0.08	0.08	0.10	-17.06	23	-0.0	-8.69	30	-1.14	-1.83	85
2019-10-29T05:30:17	85.5734	126.6943	1.100	0.140	0.08	0.08	0.10	-20.19	23	-0.0	-8.75	30	-1.14	-1.83	85
2019-10-29T11:30:16	85.5900	126.4228	1.100	0.140	0.08	0.08	0.10	-22.12	23	-0.0	-10.06	30	-1.14	-1.83	85
2019-10-29T17:30:16	85.6077	126.1942	1.100	0.140	0.08	0.06	0.10	-20.69	23	-0.0	-10.06	30	-1.14	-1.88	85
2019-10-29T23:30:16	85.6225	125.9539	1.100	0.140	0.08	0.06	0.10	-19.94	23	-0.0	-10.56	30	-1.14	-1.88	85
2019-10-30T05:30:16	85.6385	125.7378	1.100	0.140	0.08	0.08	0.10	-15.62	23	-0.0	-9.25	30	-1.14	-1.88	85
2019-10-30T11:30:16	85.6518	125.4922	1.100	0.138	0.08	0.08	0.10	-15.94	23	-0.0	-8.88	30	-1.14	-1.83	85
2019-10-30T17:30:17	85.6642	125.2945	1.100	0.135	0.08	0.08	0.10	-18.69	23	-0.0	-8.50	30	-1.14	-1.83	85
2019-10-30T23:30:16	85.6754	125.0543	1.100	0.135	0.08	0.08	0.10	-20.00	23	-0.0	-9.44	30	-1.14	-1.83	85
2019-10-31T05:30:16	85.6879	124.8578	1.100	0.133	0.08	0.06	0.10	-21.31	23	-0.0	-10.12	30	-1.14	-1.83	85
2019-10-31T11:30:16	85.6991	124.6613	1.100	0.132	0.08	0.06	0.10	-21.69	23	-0.0	-9.81	30	-1.14	-1.83	85
2019-10-31T17:30:16	85.7105	124.5054	1.100	0.130	0.08	0.08	0.08	-21.38	24	-0.0	-9.94	30	-1.14	-1.88	85
2019-10-31T23:30:16	85.7213	124.3252	1.100	0.128	0.08	0.08	0.08	-20.75	24	-0.0	-10.31	30	-1.14	-1.88	85
2019-11-01T05:30:16	85.7343	124.1943	1.100	0.127	0.08	0.08	0.08	-18.12	24	-0.0	-9.62	30	-1.14	-1.83	85
2019-11-01T11:30:16	85.7458	124.0679	1.100	0.125	0.08	0.08	0.08	-18.19	24	-0.0	-9.69	30	-1.14	-1.88	85
2019-11-01T17:30:17	85.7564	124.0032	1.100	0.122	0.08	0.08	0.08	-18.12	24	-0.0	-9.62	30	-1.14	-1.88	85
2019-11-01T23:30:16	85.7636	123.9056	1.100	0.122	0.08	0.08	0.08	-18.31	24	-0.0	-9.25	30	-1.14	-1.88	85
2019-11-02T05:30:16	85.7735	123.8255	1.100	0.120	0.08	0.08	0.08	-24.31	24	-0.0	-9.50	30	-1.14	-1.83	85
2019-11-02T11:30:16	85.7813	123.6767	1.100	0.120	0.08	0.08	0.08	-27.69	24	-0.0	-10.50	30	-1.14	-1.83	85
2019-11-02T17:30:16	85.7933	123.5165	1.100	0.122	0.08	0.08	0.08	-21.56	24	-0.0	-10.19	30	-1.14	-1.83	85
2019-11-02T23:30:16	85.8039	123.2738	1.100	0.123	0.08	0.06	0.08	-19.38	24	-0.0	-10.06	30	-1.14	-1.83	85
2019-11-03T05:30:17	85.8199	123.0060	1.100	0.126	0.08	0.06	0.08	-16.88	24	-0.0	-9.50	30	-1.14	-1.83	85
2019-11-03T11:30:16	85.8312	122.5100	1.100	0.127	0.08	0.08	0.08	-20.75	24	-0.0	-10.88	30	-1.14	-1.83	85
2019-11-03T17:30:16	85.8472	122.1123	1.100	0.128	0.08	0.08	0.08	-17.94	24	-0.0	-10.31	30	-1.14	-1.83	85
2019-11-03T23:30:17	85.8584	121.7321	1.100	0.132	0.08	0.08	0.10	-18.81	23	-0.0	-10.25	30	-1.14	-1.83	85
2019-11-04T05:30:16	85.8717	121.3743	1.100	0.132	0.08	0.08	0.10	-17.31	23	-0.0	-10.12	30	-1.14	-1.83	85
2019-11-04T11:30:16	85.8794	120.9857	1.100	0.132	0.08	0.06	0.10	-16.94	23	-0.0	-9.88	30	-1.14	-1.83	85
2019-11-04T17:30:16	85.8856	120.6479	1.100	0.132	0.08	0.06	0.10	-23.44	23	-0.0	-10.19	30	-1.14	-1.88	85
2019-11-04T23:30:17	85.8849	120.3241	1.100	0.132	0.08	0.08	0.10	-25.12	23	-0.0	-11.69	30	-1.14	-1.88	85
2019-11-05T05:30:16	85.8816	120.0215	1.100	0.132	0.08	0.08	0.10	-22.94	23	-0.0	-10.88	30	-1.14	-1.88	85
2019-11-05T11:30:16	85.8712	119.6693	1.100	0.132	0.08	0.08	0.10	-25.56	23	-0.0	-11.75	30	-1.14	-1.88	85
2019-11-05T17:30:16	85.8630	119.3949	1.100	0.130	0.08	0.08	0.08	-21.81	24	-0.0	-11.88	30	-1.14	-1.88	85
2019-11-05T23:30:16	85.8548	119.1409	1.100	0.128	0.08	0.08	0.08	-21.00	24	-0.0	-10.88	30	-1.14	-1.88	85
2019-11-06T05:30:17	85.8518	118.9258	1.100	0.125	0.08	0.06	0.08	-28.31	24	-0.0	-12.69	30	-1.14	-1.88	85
2019-11-06T11:30:16	85.8494	118.6629	1.100	0.125	0.08	0.06	0.08	-25.69	24	-0.0	-13.25	30	-1.14	-1.88	85
2019-11-06T17:30:16	85.8516	118.4499	1.100	0.123	0.08	0.08	0.08	-18.25	24	-0.0	-11.38	30	-1.14	-1.88	85
2019-11-06T23:30:16	85.8515	118.2233	1.100	0.122	0.08	0.08	0.08	-19.56	24	-0.0	-11.38	30	-1.14	-1.88	85
2019-11-07T05:30:16	85.8538	118.0489	1.100	0.120	0.08	0.08	0.08	-24.12	24	-0.0	-12.25	30	-1.14	-1.88	85
2019-11-07T11:30:17	85.8515	117.8487	1.100	0.120	0.06	0.08	0.08	-22.94	24	-0.0	-12.25	30	-1.14	-1.88	85
2019-11-07T17:30:16	85.8507	117.7112	1.100	0.120	0.06	0.08	0.08	-26.50	24	-0.0	-12.88	30	-1.14	-1.88	85
2019-11-07T23:30:17	85.8469	117.5593	1.100	0.120	0.08	0.08	0.08	-27.38	24	-0.0	-13.94	30	-1.14	-1.88	85
2019-11-08T05:30:16	85.8438	117.4379	1.100	0.120	0.08	0.08	0.08	-21.88	24	-0.0	-12.25	30	-1.14	-1.88	85
2019-11-08T11:30:16	85.8335	117.2802	1.100	0.120	0.08	0.08	0.08	-20.69	24	-0.0	-11.81	30	-1.14	-1.88	85
2019-11-08T17:30:16	85.8207	117.1243	1.100	0.120	0.08	0.08	0.08	-22.12	24	-0.0	-11.56	30	-1.14	-1.88	85
2019-11-08T23:30:16	85.8022	116.9995	1.100	0.120	0.08	0.06	0.08	-19.44	24	-0.0	-11.25	30	-1.14	-1.88	85
2019-11-09T05:30:17	85.7863	116.9884	1.100	0.120	0.08	0.06	0.08	-24.31	24	-0.0	-11.81	30	-1.14	-1.88	85
2019-11-09T11:30:16	85.7726	116.9806	1.100	0.120	0.08	0.08	0.08	-26.62	24	-0.0	-12.88	30	-1.14	-1.88	85
2019-11-09T17:30:17	85.7628	117.0539	1.100	0.120	0.08	0.08	0.08	-29.19	24	-0.0	-13.38	30	-1.14	-1.88	85
2019-11-09T23:30:16	85.7567	117.1266	1.100	0.120	0.08	0.08	0.08	-30.75	24	-0.0	-14.69	30	-1.14	-1.88	85
2019-11-10T05:30:16	85.7558	117.2376	1.100	0.120	0.08	0.08	0.08	-32.88	24	-0.0	-15.12	30	-1.14	-1.88	85
2019-11-10T11:30:17	85.7587	117.3184	1.100	0.120	0.08	0.08	0.08	-31.62	24	-0.0	-15.31	30	-1.14	-1.88	85
2019-11-10T17:30:16	85.7671	117.4344	1.100	0.122	0.08	0.08	0.08	-29.94	24	-0.0	-15.12	30	-1.14	-1.88	85
2019-11-10T23:30:16	85.7812	117.5116	1.100	0.123	0.08	0.08	0.08	-26.56	24	-0.0	-15.31	30	-1.14	-1.88	85
2019-11-11T05:30:16	85.8050	117.6325	1.100	0.125	0.08	0.08	0.08	-25.62	24	-0.0	-14.50	30	-1.14	-1.88	85
2019-11-11T11:30:16	85.8431	117.7730	1.100	0.127	0.08	0.08	0.08	-20.62	24	-0.0	-14.19	30	-1.14	-1.88	85
2019-11-11T17:30:16	85.8820	118.0319	1.100	0.128	0.08	0.08	0.08	-16.81	24	-0.0	-13.00	30	-1.14	-1.88	85
2019-11-11T23:30:17	85.9097	118.3243	1.100	0.129	0.08	0.08	0.10	-16.19	23	-0.0	-11.81	30	-1.14	-1.88	85
2019-11-12T05:30:16	85.9352	118.6198	1.100	0.130	0.08	0.06	0.10	-19.25	23	-0.0	-11.81	30	-1.14	-1.88	85
2019-11-12T11:30:16	85.9626	118.7557	1.100	0.130	0.08	0.06	0.10	-22.19	23	-0.0	-13.25	30	-1.14	-1.88	85
2019-11-12T17:30:16	85.9900	118.9363	1.100	0.130	0.08	0.08	0.10	-18.69	23	-0.0	-12.56	30	-1.14	-1.88	85
2019-11-12T23:30:16	86.0129	119.0443	1.100	0.130	0.08	0.08	0.10	-13.25	23	-0.0	-10.88	30	-1.14	-1.88	85
2019-11-13T05:30:16	86.0311	119.1861	1.100	0.130	0.08	0.08	0.10	-14.00	23	-0.0	-10.00	30	-1.14	-1.81	85
2019-11-13T11:30:16	86.0442	119.1826	1.100	0.130	0.08	0.08	0.08	-22.81	24	-0.0	-11.81	30	-1.14	-1.81	85
2019-11-13T17:30:17	86.0562	119.2294	1.100	0.127	0.08	0.08	0.08	-24.69	24	-0.0	-12.69	30	-1.14	-1.81	85
2019-11-13T23:30:16	86.0731	119.3178	1.100	0.127	0.08	0.08	0.08	-20.38	24	-0.0	-12.62	30	-1.14	-1.81	85
2019-11-14T05:30:16	86.0904	119.4489	1.100	0.125	0.08	0.08	0.08	-15.44	24	-0.0	-10.81	30	-1.14	-1.83	85
2019-11-14T11:30:17	86.1017	119.5009	1.100	0.122	0.08	0.08	0.08	-14.44	24	-0.0	-10.12	30	-1.14	-1.83	85
2019-11-14T17:30:16	86.1103	119.5693	1.100	0.122	0.08	0.08	0.08	-13.25	24	-0.0	-9.56	30	-1.14	-1.83	85
2019-11-14T23:30:16	86.1145	119.5652	1.100	0.120	0.08	0.08	0.08	-12.00	24	-0.0	-8.88	30	-1.14	-1.83	85
2019-11-15T05:30:16	86.1183	119.6326	1.100	0.120	0.08	0.08	0.08	-13.88	24	-0.0	-8.69	30	-1.14	-1.83	85
2019-11-15T11:30:16	86.1191	119.7365	1.100	0.120	0.08	0.08	0.08	-16.56	24	-0.0	-9.62	30	-1.14	-1.83	85
2019-11-15T17:30:17	86.1223	120.0554	1.100	0.120	0.06	0.08	0.08	-9.12	24	-0.0	-8.44	30	-1.14	-1.83	85
2019-11-15T23:30:17	86.1176	120.4863	1.100	0.120	0.06	0.06	0.08	-7.94	24	-0.0	-7.44	30	-1.14	-1.83	85
2019-11-16T05:30:16	86.1077	121.0966	1.100	0.120	0.08	0.06	0.08	-7.69	24	-0.0	-7.12	30	-1.14	-1.83	85
2019-11-16T11:30:16	86.0875	121.9510	1.100	0.120	0.08	0.08	0.08	-6.60	24	-0.0	-6.44	30	-1.14	-1.83	85
2019-11-16T17:30:16	86.0707	122.9858	1.100	0.120	0.08	0.08	0.08	-5.81	24	-0.0	-6.19	30	-1.14	-1.83	85
2019-11-16T23:30:16	86.0257	123.5117	1.100	0.120	0.08	0.08	0.08	-9.06	24	-0.0	-5.88	30	-1.14	-1.83	85
2019-11-17T05:30:16	85.9739	123.5559	1.100	0.120	0.08	0.08	0.08	-15.44	24	-0.0	-7.50	30	-1.14	-1.83	85
2019-11-17T11:30:16	85.9273	123.6135	1.100	0.122	0.08	0.08	0.08	-13.44	24	-0.0	-7.56	30	-1.14	-1.83	85
2019-11-17T17:30:16	85.8884	123.1607	1.100	0.123	0.08	0.08	0.08	-9.50	24	-0.0	-7.44	30	-1.14	-1.83	85
2019-11-17T23:30:16	85.8338	122.6249	1.100	0.125	0.08	0.08	0.08	-9.38	24	-0.0	-6.75	30	-1.14	-1.88	85
2019-11-18T05:30:16	85.7871	121.9060	1.100	0.127	0.08	0.08	0.08	-9.88	24	-0.0	-6.62	30	-1.14	-1.88	85
2019-11-18T11:30:16	85.7518	121.5929	1.100	0.128	0.08	0.08	0.08	-11.19	24	-0.0	-6.69	30	-1.14	-1.88	85
2019-11-18T17:30:16	85.7363	121.3487	1.100	0.130	0.08	0.08	0.10	-14.62	23	-0.0	-7.12	30	-1.14	-1.88	85
2019-11-18T23:30:16	85.7283	121.5158	1.100	0.132	0.08	0.08	0.10	-14.62	23	-0.0	-7.56	30	-1.14	-1.88	85
2019-11-19T05:30:16	85.7321	121.5343	1.100	0.133	0.08	0.08	0.10	-14.06	23	-0.0	-8.31	30	-1.14	-1.88	85
2019-11-19T11:30:17	85.7235	121.7899	1.100	0.136	0.08	0.08	0.10	-7.31	23	-0.0	-7.06	30	-1.14	-1.88	85
2019-11-19T17:30:16	85.7125	121.9969	1.100	0.137	0.08	0.06	0.10	-6.06	23	-0.0	-6.25	30	-1.14	-1.88	85
2019-11-19T23:30:16	85.6933	122.3364	1.100	0.138	0.08	0.06	0.10	-6.94	23	-0.0	-5.88	30	-1.14	-1.88	85
2019-11-20T05:30:16	85.6969	122.5805	1.100	0.140	0.08	0.08	0.10	-7.75	23	-0.0	-5.75	30	-1.14	-1.88	85
2019-11-20T11:30:16	85.6939	122.5927	1.100	0.140	0.08	0.08	0.10	-15.44	23	-0.0	-6.44	30	-1.14	-1.88	85
2019-11-20T17:30:16	85.6965	122.4339	1.100	0.140	0.08	0.08	0.10	-17.94	23	-0.0	-7.75	30	-1.14	-1.88	85
2019-11-20T23:30:17	85.6889	122.2574	1.100	0.140	0.08	0.08	0.10	-16.19	23	-0.0	-7.95	30	-1.14	-1.88	85
2019-11-21T05:30:16	85.6889	122.0951	1.100	0.140	0.08	0.08	0.10	-14.88	23	-0.0	-7.81	30	-1.14	-1.88	85
2019-11-21T11:30:16	85.6846	122.0434	1.100	0.140	0.08	0.08	0.10	-14.56	23	-0.0	-7.81	30	-1.14	-1.88	85
2019-11-21T17:30:17	85.6869	122.0188	1.100	0.140	0.08	0.08	0.10	-14.00	23	-0.0	-7.62	30	-1.14	-1.88	85
2019-11-21T23:30:16	85.6816	121.9984	1.100	0.140	0.08	0.08	0.10	-13.81	23	-0.0	-7.44	30	-1.14	-1.88	85
