Date/Time	Latitude	Longitude	EsEs [m]	Snow thick [m]	EsEs unc [m]	Snow thick unc [m]	Dist rel atm/snow IF [m]	T atm/snow IF [°C]	Thermistor atm/snow IF	Dist rel snow/ice IF [m]	T snow/ice IF [°C]	Thermistor snow/ice IF	Dist rel ice/oce IF [m]	T ice/oce IF [°C]	Thermistor ice/oce IF
2019-11-10T02:30:16	85.8315	115.8160	0.960	0.180	0.08	0.08	0.18	-32.44	39	0.0	-12.75	48	-0.96	-1.88	96
2019-11-10T08:30:17	85.8321	115.9287	0.960	0.180	0.08	0.08	0.18	-34.31	39	0.0	-13.31	48	-0.96	-1.88	96
2019-11-10T14:30:16	85.8392	116.0147	0.960	0.180	0.08	0.08	0.18	-31.12	39	0.0	-13.62	48	-0.96	-1.88	96
2019-11-10T20:30:16	85.8493	116.1267	0.960	0.180	0.08	0.08	0.18	-31.31	39	0.0	-13.81	48	-0.96	-1.88	96
2019-11-11T02:30:16	85.8692	116.2094	0.960	0.180	0.08	0.08	0.18	-24.06	39	0.0	-13.50	48	-0.96	-1.88	96
2019-11-11T08:30:16	85.8996	116.3370	0.960	0.180	0.08	0.08	0.18	-23.88	39	0.0	-13.12	48	-0.96	-1.88	96
2019-11-11T14:30:16	85.9421	116.5161	0.960	0.180	0.08	0.08	0.18	-19.06	39	0.0	-12.44	48	-0.96	-1.88	96
2019-11-11T20:30:16	85.9740	116.7964	0.960	0.180	0.08	0.08	0.18	-16.44	39	0.0	-11.50	48	-0.96	-1.88	96
2019-11-12T02:30:16	86.0015	117.1002	0.960	0.180	0.06	0.08	0.18	-15.94	39	0.0	-10.75	48	-0.96	-1.88	96
2019-11-12T08:30:16	86.0272	117.3193	0.960	0.180	0.06	0.06	0.18	-20.50	39	0.0	-10.69	48	-0.96	-1.88	96
2019-11-12T14:30:16	86.0572	117.4566	0.960	0.180	0.08	0.06	0.18	-20.69	39	0.0	-10.89	48	-0.96	-1.88	96
2019-11-12T20:30:16	86.0810	117.6076	0.960	0.180	0.08	0.08	0.18	-18.12	39	0.0	-10.75	48	-0.96	-1.88	96
2019-11-13T02:30:16	86.1044	117.7282	0.960	0.180	0.08	0.08	0.18	-13.06	39	0.0	-10.06	48	-0.96	-1.88	96
2019-11-13T08:30:16	86.1174	117.8031	0.960	0.180	0.08	0.08	0.18	-21.25	39	0.0	-9.69	48	-0.96	-1.88	96
2019-11-13T14:30:16	86.1319	117.7899	0.960	0.180	0.08	0.08	0.18	-25.12	39	0.0	-10.69	48	-0.96	-1.88	96
2019-11-13T20:30:17	86.1435	117.8580	0.960	0.180	0.08	0.08	0.18	-23.81	39	0.0	-10.69	48	-0.96	-1.88	96
2019-11-14T02:30:17	86.1651	117.9460	0.960	0.180	0.08	0.08	0.18	-15.06	39	0.0	-10.69	48	-0.96	-1.88	96
2019-11-14T08:30:17	86.1768	118.0521	0.960	0.180	0.08	0.08	0.18	-13.56	39	0.0	-9.75	48	-0.96	-1.88	96
2019-11-14T14:30:16	86.1887	118.0910	0.960	0.180	0.08	0.06	0.18	-12.94	39	0.0	-9.19	48	-0.96	-1.88	96
2019-11-14T20:30:16	86.1928	118.1413	0.960	0.180	0.08	0.06	0.18	-12.00	39	0.0	-8.75	48	-0.96	-1.88	96
2019-11-15T02:30:16	86.1993	118.1422	0.960	0.180	0.08	0.08	0.18	-14.06	39	0.0	-8.44	48	-0.96	-1.88	96
2019-11-15T08:30:16	86.1981	118.2364	0.960	0.180	0.08	0.08	0.18	-17.81	39	0.0	-8.50	48	-0.96	-1.88	96
2019-11-15T14:30:16	86.2048	118.4293	0.960	0.180	0.08	0.06	0.18	-12.38	39	0.0	-8.75	48	-0.96	-1.88	96
2019-11-15T20:30:16	86.2031	118.8514	0.960	0.180	0.08	0.06	0.18	-8.00	39	0.0	-7.94	48	-0.96	-1.88	96
2019-11-16T02:30:16	86.1965	119.4024	0.960	0.180	0.08	0.08	0.18	-7.31	39	0.0	-7.31	48	-0.96	-1.88	96
2019-11-16T08:30:16	86.1826	120.1883	0.960	0.180	0.08	0.08	0.18	-6.00	39	0.0	-6.88	48	-0.96	-1.88	96
2019-11-16T14:30:16	86.1642	121.1975	0.960	0.180	0.08	0.08	0.18	-6.47	39	0.0	-6.44	48	-0.96	-1.81	96
2019-11-16T20:30:17	86.1358	122.1247	0.960	0.180	0.08	0.08	0.18	-5.50	39	0.0	-6.00	48	-0.96	-1.81	96
2019-11-17T02:30:16	86.0809	122.2584	0.960	0.180	0.08	0.08	0.18	-18.50	39	0.0	-6.50	48	-0.96	-1.81	96
2019-11-17T08:30:16	86.0337	122.4323	0.960	0.180	0.08	0.08	0.18	-14.12	39	0.0	-7.88	48	-0.96	-1.81	96
2019-11-17T14:30:16	85.9894	122.1034	0.960	0.180	0.08	0.08	0.18	-13.50	39	0.0	-7.62	48	-0.96	-1.81	96
2019-11-17T20:30:16	85.9434	121.6810	0.960	0.180	0.08	0.06	0.18	-8.75	39	0.0	-7.12	48	-0.96	-1.88	96
2019-11-18T02:30:17	85.8858	120.9654	0.960	0.180	0.08	0.06	0.18	-10.31	39	0.0	-6.75	48	-0.96	-1.88	96
2019-11-18T08:30:16	85.8476	120.5135	0.960	0.180	0.08	0.08	0.18	-10.50	39	0.0	-6.75	48	-0.96	-1.88	96
2019-11-18T14:30:16	85.8192	120.1857	0.960	0.180	0.08	0.08	0.18	-13.12	39	0.0	-6.81	48	-0.96	-1.88	96
2019-11-18T20:30:16	85.8117	120.2485	0.960	0.180	0.08	0.08	0.18	-15.00	39	0.0	-7.25	48	-0.96	-1.88	96
2019-11-19T02:30:16	85.8094	120.2832	0.960	0.180	0.08	0.08	0.18	-16.81	39	0.0	-7.50	48	-0.96	-1.88	96
2019-11-19T08:30:16	85.8087	120.4977	0.960	0.180	0.08	0.08	0.18	-8.81	39	0.0	-7.50	48	-0.96	-1.88	96
2019-11-19T14:30:16	85.7987	120.6737	0.960	0.180	0.08	0.06	0.18	-6.25	39	0.0	-6.56	48	-0.96	-1.88	96
2019-11-19T20:30:16	85.7803	121.0393	0.960	0.180	0.08	0.06	0.18	-6.69	39	0.0	-6.00	48	-0.96	-1.88	96
2019-11-20T02:30:16	85.7722	121.2760	0.960	0.182	0.08	0.08	0.18	-6.38	39	0.0	-5.75	48	-0.96	-1.88	96
2019-11-20T08:30:16	85.7735	121.4726	0.960	0.183	0.08	0.08	0.18	-12.62	39	0.0	-5.62	48	-0.96	-1.88	96
2019-11-20T14:30:16	85.7683	121.2446	0.960	0.185	0.08	0.08	0.18	-19.25	39	0.0	-6.25	48	-0.96	-1.88	96
2019-11-20T20:30:17	85.7619	121.0998	0.960	0.188	0.08	0.08	0.18	-17.94	39	0.0	-7.06	48	-0.96	-1.88	96
2019-11-21T02:30:16	85.7540	120.8361	0.960	0.188	0.08	0.08	0.18	-15.88	39	0.0	-7.31	48	-0.96	-1.88	96
2019-11-21T08:30:16	85.7500	120.7630	0.960	0.190	0.08	0.08	0.20	-16.19	38	0.0	-7.19	48	-0.96	-1.88	96
2019-11-21T14:30:16	85.7482	120.6895	0.960	0.192	0.08	0.06	0.20	-14.75	38	0.0	-7.06	48	-0.96	-1.88	96
2019-11-21T20:30:16	85.7455	120.6875	0.960	0.193	0.06	0.06	0.20	-14.50	38	0.0	-7.00	48	-0.96	-1.88	96
2019-11-22T02:30:16	85.7437	120.6382	0.960	0.195	0.06	0.08	0.20	-14.12	38	0.0	-6.88	48	-0.96	-1.88	96
2019-11-22T08:30:16	85.7389	120.5911	0.960	0.197	0.08	0.08	0.20	-15.94	38	0.0	-6.81	48	-0.96	-1.88	96
2019-11-22T14:30:16	85.7420	120.3333	0.960	0.198	0.08	0.08	0.20	-21.44	38	0.0	-6.88	48	-0.96	-1.88	96
2019-11-22T20:30:16	85.7416	120.2083	0.960	0.200	0.08	0.06	0.20	-24.00	38	0.0	-7.69	48	-0.96	-1.88	96
2019-11-23T02:30:16	85.7431	120.1147	0.960	0.198	0.08	0.06	0.20	-17.94	38	0.0	-7.69	48	-0.96	-1.88	96
2019-11-23T08:30:16	85.7451	120.2230	0.960	0.197	0.08	0.08	0.20	-20.06	38	0.0	-7.88	48	-0.96	-1.88	96
2019-11-23T14:30:16	85.7630	120.4392	0.960	0.195	0.08	0.08	0.20	-19.75	38	0.0	-8.38	48	-0.96	-1.88	96
2019-11-23T20:30:16	85.7901	120.7922	0.960	0.193	0.08	0.08	0.20	-15.81	38	0.0	-8.62	48	-0.96	-1.88	96
2019-11-24T02:30:16	85.8401	121.0344	0.960	0.192	0.08	0.08	0.20	-15.25	38	0.0	-8.62	48	-0.96	-1.88	96
2019-11-24T08:30:16	85.8870	121.2097	0.960	0.190	0.08	0.08	0.18	-16.62	39	0.0	-8.80	48	-0.96	-1.88	96
2019-11-24T14:30:16	85.9188	121.1282	0.960	0.188	0.08	0.06	0.18	-18.12	39	0.0	-8.69	48	-0.96	-1.88	96
2019-11-24T20:30:16	85.9574	121.0105	0.960	0.187	0.08	0.06	0.18	-18.75	39	0.0	-8.81	48	-0.96	-1.88	96
2019-11-25T02:30:16	85.9993	120.7714	0.960	0.185	0.08	0.08	0.18	-18.31	39	0.0	-9.25	48	-0.96	-1.88	96
2019-11-25T08:30:16	86.0410	120.5125	0.960	0.183	0.08	0.08	0.18	-21.75	39	0.0	-9.31	48	-0.96	-1.88	96
2019-11-25T14:30:16	86.0739	120.1929	0.960	0.182	0.08	0.08	0.18	-24.25	39	0.0	-10.19	48	-0.96	-1.88	96
2019-11-25T20:30:17	86.0996	119.8779	0.960	0.180	0.08	0.08	0.18	-25.62	39	0.0	-10.69	48	-0.96	-1.88	96
2019-11-26T02:30:16	86.1191	119.5058	0.960	0.180	0.08	0.08	0.18	-23.19	39	0.0	-10.81	48	-0.96	-1.88	96
2019-11-26T08:30:16	86.1314	119.1282	0.960	0.180	0.08	0.08	0.18	-27.00	39	0.0	-11.06	48	-0.96	-1.88	96
2019-11-26T14:30:16	86.1399	118.7511	0.960	0.180	0.08	0.08	0.18	-27.19	39	0.0	-11.56	48	-0.96	-1.88	96
2019-11-26T20:30:16	86.1475	118.4323	0.960	0.180	0.08	0.06	0.18	-26.06	39	0.0	-11.75	48	-0.96	-1.88	96
2019-11-27T02:30:17	86.1560	118.1359	0.960	0.180	0.08	0.06	0.18	-29.19	39	0.0	-11.94	48	-0.96	-1.88	96
2019-11-27T08:30:16	86.1631	117.8846	0.960	0.180	0.08	0.08	0.18	-31.69	39	0.0	-12.75	48	-0.96	-1.88	96
2019-11-27T14:30:16	86.1701	117.5742	0.960	0.180	0.08	0.08	0.18	-31.00	39	0.0	-13.12	48	-0.96	-1.88	96
2019-11-27T20:30:16	86.1740	117.3019	0.960	0.180	0.08	0.08	0.18	-31.19	39	0.0	-13.31	48	-0.96	-1.88	96
2019-11-28T02:30:17	86.1755	116.9784	0.960	0.180	0.08	0.08	0.18	-30.81	39	0.0	-13.38	48	-0.96	-1.88	96
2019-11-28T08:30:16	86.1698	116.6462	0.960	0.180	0.08	0.08	0.18	-26.00	39	0.0	-13.25	48	-0.96	-1.88	96
2019-11-28T14:30:16	86.1611	116.1973	0.960	0.180	0.08	0.08	0.18	-21.31	39	0.0	-12.44	48	-0.96	-1.88	96
2019-11-28T20:30:17	86.1468	115.6207	0.960	0.180	0.08	0.08	0.18	-22.25	39	0.0	-12.06	48	-0.96	-1.88	96
2019-11-29T02:30:16	86.1334	114.9912	0.960	0.180	0.08	0.08	0.18	-23.31	39	0.0	-12.12	48	-0.96	-1.88	96
2019-11-29T08:30:16	86.1200	114.3579	0.960	0.180	0.08	0.08	0.18	-24.94	39	0.0	-12.19	48	-0.96	-1.94	96
2019-11-29T14:30:16	86.1117	113.7900	0.960	0.180	0.08	0.08	0.18	-25.50	39	0.0	-12.56	48	-0.96	-1.94	96
2019-11-29T20:30:16	86.0954	113.3708	0.960	0.180	0.08	0.08	0.18	-25.12	39	0.0	-12.50	48	-0.96	-1.94	96
2019-11-30T02:30:16	86.0799	112.9964	0.960	0.180	0.08	0.06	0.18	-28.12	39	0.0	-12.88	48	-0.96	-1.94	96
2019-11-30T08:30:17	86.0589	112.7450	0.960	0.180	0.08	0.06	0.18	-29.06	39	0.0	-13.38	48	-0.96	-1.94	96
2019-11-30T14:30:16	86.0378	112.6095	0.960	0.180	0.08	0.08	0.18	-28.25	39	0.0	-13.56	48	-0.96	-1.94	96
2019-11-30T20:30:16	86.0136	112.5768	0.960	0.180	0.08	0.08	0.18	-27.50	39	0.0	-13.62	48	-0.96	-1.94	96
2019-12-01T02:30:16	85.9922	112.6671	0.960	0.180	0.08	0.08	0.18	-23.00	39	0.0	-13.38	48	-0.96	-1.94	96
2019-12-01T08:30:16	85.9714	112.8768	0.962	0.180	0.06	0.08	0.18	-20.94	39	0.0	-12.94	48	-0.96	-1.94	96
2019-12-01T14:30:16	85.9507	113.0622	0.963	0.180	0.06	0.08	0.18	-19.38	39	0.0	-12.31	48	-0.96	-1.94	96
2019-12-01T20:30:17	85.9330	113.1995	0.966	0.180	0.08	0.06	0.18	-23.06	39	0.0	-11.94	48	-0.96	-1.94	96
2019-12-02T02:30:16	85.9300	113.4065	0.967	0.180	0.08	0.06	0.18	-26.56	39	0.0	-12.69	48	-0.96	-1.94	96
2019-12-02T08:30:16	85.9303	113.6374	0.968	0.178	0.08	0.08	0.18	-27.62	39	0.0	-13.25	48	-0.96	-2.00	96
2019-12-02T14:30:17	85.9400	113.9174	0.971	0.176	0.08	0.08	0.18	-24.75	39	0.0	-13.50	48	-0.98	-1.88	97
2019-12-02T20:30:16	85.9587	114.3705	0.972	0.175	0.08	0.08	0.18	-20.88	39	0.0	-13.19	48	-0.98	-1.88	97
2019-12-03T02:30:16	85.9892	114.9970	0.973	0.173	0.08	0.08	0.18	-18.06	39	0.0	-12.69	48	-0.98	-1.81	97
2019-12-03T08:30:16	86.0182	115.6743	0.975	0.172	0.08	0.06	0.18	-16.12	39	0.0	-11.94	48	-0.98	-1.81	97
2019-12-03T14:30:16	86.0443	116.3383	0.977	0.170	0.08	0.06	0.16	-15.69	40	0.0	-11.31	48	-0.98	-1.81	97
2019-12-03T20:30:16	86.0705	116.9635	0.978	0.168	0.08	0.08	0.16	-15.69	40	0.0	-11.06	48	-0.98	-1.81	97
2019-12-04T02:30:17	86.0929	117.5661	0.980	0.168	0.08	0.08	0.16	-14.12	40	0.0	-10.56	48	-0.98	-1.81	97
2019-12-04T08:30:16	86.1087	118.2158	0.980	0.167	0.08	0.08	0.16	-14.94	40	0.0	-10.25	48	-0.98	-1.81	97
2019-12-04T14:30:16	86.1227	118.8124	0.980	0.167	0.08	0.08	0.16	-15.88	40	0.0	-10.31	48	-0.98	-1.81	97
2019-12-04T20:30:16	86.1323	119.4860	0.980	0.167	0.08	0.06	0.16	-16.81	40	0.0	-10.38	48	-0.98	-1.88	97
2019-12-05T02:30:16	86.1434	120.0356	0.980	0.167	0.08	0.06	0.16	-17.69	40	0.0	-10.62	48	-0.98	-1.88	97
2019-12-05T08:30:16	86.1508	120.6560	0.980	0.170	0.08	0.08	0.16	-17.00	40	0.0	-10.50	48	-0.98	-1.88	97
2019-12-05T14:30:16	86.1543	121.1606	0.980	0.173	0.08	0.08	0.18	-17.75	39	0.0	-10.50	48	-0.98	-1.88	97
2019-12-05T20:30:17	86.1525	121.6437	0.982	0.178	0.08	0.08	0.18	-18.81	39	0.0	-10.56	48	-0.98	-1.88	97
2019-12-06T02:30:16	86.1505	121.9110	0.983	0.178	0.08	0.08	0.18	-22.81	39	0.0	-10.88	48	-0.98	-1.88	97
2019-12-06T08:30:16	86.1488	122.0812	0.985	0.180	0.08	0.08	0.18	-25.56	39	0.0	-11.50	48	-0.98	-1.88	97
2019-12-06T14:30:16	86.1508	122.0933	0.987	0.182	0.08	0.06	0.20	-26.00	38	0.0	-12.00	48	-0.98	-1.88	97
2019-12-06T20:30:16	86.1556	122.0868	0.988	0.183	0.08	0.06	0.20	-24.12	38	0.0	-11.94	48	-0.98	-1.88	97
2019-12-07T02:30:16	86.1612	122.0038	0.990	0.185	0.08	0.08	0.20	-23.12	38	0.0	-11.81	48	-1.00	-1.94	98
2019-12-07T08:30:17	86.1696	121.9656	0.992	0.185	0.08	0.08	0.18	-28.50	39	0.0	-12.19	48	-1.00	-1.94	98
2019-12-07T14:30:16	86.1806	121.8693	0.993	0.185	0.08	0.08	0.18	-28.62	39	0.0	-12.94	48	-1.00	-1.88	98
2019-12-07T20:30:16	86.2028	121.6768	0.995	0.185	0.08	0.08	0.18	-23.56	39	0.0	-12.94	48	-1.00	-1.88	98
2019-12-08T02:30:16	86.2444	121.3187	0.997	0.185	0.08	0.06	0.18	-21.25	39	0.0	-12.38	48	-1.00	-1.88	98
2019-12-08T08:30:16	86.2835	121.1679	0.998	0.183	0.08	0.06	0.18	-21.25	39	0.0	-12.12	48	-1.00	-1.88	98
2019-12-08T14:30:17	86.3193	121.0169	1.000	0.180	0.06	0.08	0.18	-22.31	39	0.0	-12.19	48	-1.00	-1.88	98
2019-12-08T20:30:16	86.3518	120.9585	1.000	0.180	0.06	0.08	0.18	-23.44	39	0.0	-12.44	48	-1.00	-1.88	98
2019-12-09T02:30:16	86.3797	120.8364	1.000	0.180	0.08	0.08	0.18	-23.06	39	0.0	-12.62	48	-1.00	-1.94	98
2019-12-09T08:30:16	86.4071	120.7418	1.000	0.180	0.08	0.08	0.18	-21.88	39	0.0	-12.50	48	-1.00	-1.94	98
2019-12-09T14:30:16	86.4332	120.6786	1.002	0.180	0.08	0.08	0.18	-24.44	39	0.0	-12.56	48	-1.00	-1.94	98
2019-12-09T20:30:17	86.4565	120.7049	1.005	0.180	0.08	0.08	0.18	-25.25	39	0.0	-12.88	48	-1.00	-1.94	98
2019-12-10T02:30:16	86.4813	120.7110	1.005	0.180	0.08	0.08	0.18	-23.69	39	0.0	-13.00	48	-1.00	-1.94	98
2019-12-10T08:30:16	86.5066	120.8107	1.007	0.180	0.08	0.08	0.18	-20.24	39	0.0	-12.25	48	-1.00	-1.94	98
2019-12-10T14:30:16	86.5256	120.8332	1.008	0.180	0.08	0.08	0.18	-23.75	39	0.0	-12.19	48	-1.00	-2.00	98
2019-12-10T20:30:16	86.5455	120.7712	1.010	0.180	0.08	0.06	0.18	-25.38	39	0.0	-12.75	48	-1.02	-1.81	99
2019-12-11T02:30:17	86.5645	120.6346	1.013	0.180	0.08	0.06	0.18	-25.31	39	0.0	-12.94	48	-1.02	-1.81	99
2019-12-11T08:30:16	86.5791	120.5521	1.013	0.180	0.08	0.08	0.18	-26.88	39	0.0	-13.19	48	-1.02	-1.81	99
2019-12-11T14:30:17	86.5910	120.3921	1.017	0.180	0.08	0.08	0.18	-27.19	39	0.0	-13.50	48	-1.02	-1.81	99
2019-12-11T20:30:16	86.6003	120.1737	1.017	0.180	0.08	0.08	0.18	-28.50	39	0.0	-13.75	48	-1.02	-1.88	99
2019-12-12T02:30:16	86.6066	120.0132	1.018	0.180	0.08	0.08	0.18	-29.88	39	0.0	-14.00	48	-1.02	-1.88	99
2019-12-12T08:30:16	86.6089	119.8727	1.020	0.180	0.08	0.08	0.18	-29.56	39	0.0	-14.19	48	-1.02	-1.88	99
2019-12-12T14:30:16	86.6080	119.7363	1.020	0.182	0.08	0.08	0.18	-27.50	39	0.0	-14.12	48	-1.02	-1.88	99
2019-12-12T20:30:16	86.6069	119.6072	1.022	0.183	0.08	0.08	0.18	-26.19	39	0.0	-14.00	48	-1.02	-1.88	99
2019-12-13T02:30:16	86.6022	119.3221	1.023	0.187	0.08	0.08	0.18	-25.38	39	0.0	-13.75	48	-1.02	-1.88	99
2019-12-13T08:30:16	86.6028	119.0519	1.025	0.190	0.08	0.06	0.18	-25.06	39	0.0	-13.50	48	-1.02	-1.88	99
2019-12-13T14:30:16	86.6059	118.8076	1.027	0.193	0.08	0.06	0.18	-22.56	39	0.0	-13.38	48	-1.02	-1.94	99
2019-12-13T20:30:17	86.6099	118.6063	1.030	0.197	0.08	0.08	0.20	-20.69	38	0.0	-12.81	48	-1.02	-1.94	99
2019-12-14T02:30:16	86.6155	118.4247	1.030	0.197	0.08	0.08	0.20	-23.44	38	0.0	-12.38	48	-1.04	-1.88	100
2019-12-14T08:30:16	86.6207	118.2990	1.032	0.198	0.08	0.06	0.22	-24.69	37	0.0	-12.44	48	-1.04	-1.88	100
2019-12-14T14:30:16	86.6243	118.1724	1.033	0.200	0.08	0.06	0.22	-31.06	37	0.0	-12.62	48	-1.04	-1.88	100
