Date/Time	Latitude	Longitude	EsEs [m]	Snow thick [m]	EsEs unc [m]	Snow thick unc [m]	Dist rel atm/snow IF [m]	T atm/snow IF [°C]	Thermistor atm/snow IF	Dist rel snow/ice IF [m]	T snow/ice IF [°C]	Thermistor snow/ice IF	Dist rel ice/oce IF [m]	T ice/oce IF [°C]	Thermistor ice/oce IF
2019-10-22T02:00:15	85.3728	134.8135	0.940	0.165	0.08	0.08	0.14	-7.09	25	-0.0	-5.62	33	-0.96	-1.81	80
2019-10-22T08:00:15	85.4133	134.5095	0.940	0.163	0.06	0.08	0.14	-8.06	25	-0.0	-5.31	33	-0.96	-1.81	80
2019-10-22T14:00:15	85.4403	134.1037	0.940	0.162	0.06	0.08	0.14	-10.50	25	-0.0	-5.38	33	-0.96	-1.81	80
2019-10-22T20:00:15	85.4661	133.7720	0.940	0.163	0.08	0.08	0.14	-8.88	25	-0.0	-5.50	33	-0.96	-1.81	80
2019-10-23T02:00:15	85.4866	133.4176	0.940	0.165	0.08	0.06	0.14	-9.75	25	-0.0	-5.50	33	-0.96	-1.81	80
2019-10-23T08:00:14	85.5024	133.1289	0.940	0.165	0.08	0.06	0.14	-13.00	25	-0.0	-5.81	33	-0.96	-1.81	80
2019-10-23T14:00:15	85.5130	132.8917	0.940	0.167	0.08	0.08	0.14	-12.69	25	-0.0	-6.62	33	-0.96	-1.81	80
2019-10-23T20:00:15	85.5241	132.7041	0.940	0.168	0.08	0.08	0.14	-15.09	25	-0.0	-7.00	33	-0.96	-1.81	80
2019-10-24T02:00:15	85.5388	132.4781	0.940	0.170	0.08	0.06	0.16	-11.50	24	-0.0	-6.94	33	-0.96	-1.81	80
2019-10-24T08:00:14	85.5591	132.2873	0.940	0.173	0.08	0.06	0.16	-12.19	24	-0.0	-6.56	33	-0.96	-1.81	80
2019-10-24T14:00:14	85.5771	132.0105	0.940	0.177	0.08	0.08	0.16	-13.44	24	-0.0	-6.50	33	-0.96	-1.81	80
2019-10-24T20:00:15	85.5963	131.7875	0.940	0.182	0.08	0.08	0.16	-15.44	24	-0.0	-6.56	33	-0.96	-1.81	80
2019-10-25T02:00:15	85.6101	131.4723	0.940	0.183	0.08	0.08	0.16	-18.56	24	-0.0	-6.94	33	-0.96	-1.81	80
2019-10-25T08:00:15	85.6175	131.3013	0.940	0.187	0.08	0.08	0.16	-22.75	24	-0.0	-7.56	33	-0.96	-1.81	80
2019-10-25T14:00:15	85.6212	131.1127	0.940	0.190	0.08	0.08	0.18	-24.81	23	-0.0	-8.12	33	-0.96	-1.81	80
2019-10-25T20:00:15	85.6245	130.9833	0.940	0.193	0.08	0.08	0.18	-20.49	23	-0.0	-8.38	33	-0.96	-1.81	80
2019-10-26T02:00:15	85.6260	130.8301	0.940	0.195	0.08	0.08	0.18	-24.69	23	-0.0	-8.38	33	-0.96	-1.81	80
2019-10-26T08:00:15	85.6287	130.7491	0.940	0.193	0.08	0.06	0.18	-26.00	23	-0.0	-9.00	33	-0.96	-1.81	80
2019-10-26T14:00:15	85.6325	130.6031	0.940	0.192	0.08	0.06	0.18	-27.00	23	-0.0	-9.38	33	-0.96	-1.81	80
2019-10-26T20:00:15	85.6392	130.5125	0.940	0.193	0.08	0.08	0.18	-26.00	23	-0.0	-9.75	33	-0.96	-1.81	80
2019-10-27T02:00:15	85.6480	130.3830	0.940	0.193	0.08	0.08	0.18	-27.56	23	-0.0	-9.75	33	-0.96	-1.81	80
2019-10-27T08:00:15	85.6603	130.2951	0.940	0.191	0.08	0.08	0.18	-27.56	23	-0.0	-10.06	33	-0.96	-1.81	80
2019-10-27T14:00:15	85.6746	130.1557	0.940	0.190	0.08	0.08	0.16	-26.69	24	-0.0	-10.19	33	-0.96	-1.81	80
2019-10-27T20:00:15	85.6931	130.0500	0.940	0.188	0.08	0.06	0.16	-26.69	24	-0.0	-10.44	33	-0.96	-1.81	80
2019-10-28T02:00:14	85.7155	129.8376	0.940	0.187	0.08	0.06	0.16	-18.00	24	-0.0	-10.19	33	-0.96	-1.81	80
2019-10-28T08:00:15	85.7422	129.6761	0.940	0.185	0.08	0.08	0.16	-14.69	24	-0.0	-9.12	33	-0.96	-1.81	80
2019-10-28T14:00:15	85.7673	129.5020	0.940	0.183	0.08	0.08	0.16	-13.62	24	-0.0	-8.69	33	-0.96	-1.81	80
2019-10-28T20:00:14	85.7876	129.3356	0.940	0.182	0.06	0.08	0.16	-13.06	24	-0.0	-8.06	33	-0.96	-1.81	80
2019-10-29T02:00:15	85.8082	129.0529	0.940	0.180	0.06	0.08	0.16	-15.00	24	-0.0	-8.25	33	-0.96	-1.81	80
2019-10-29T08:00:15	85.8248	128.8395	0.942	0.183	0.08	0.08	0.16	-22.56	24	-0.0	-8.94	33	-0.96	-1.81	80
2019-10-29T14:00:14	85.8438	128.5556	0.942	0.183	0.08	0.06	0.16	-23.00	24	-0.0	-9.88	33	-0.96	-1.81	80
2019-10-29T20:00:15	85.8585	128.3604	0.943	0.185	0.08	0.06	0.16	-24.38	24	-0.0	-10.19	33	-0.96	-1.81	80
2019-10-30T02:00:14	85.8751	128.1114	0.945	0.185	0.08	0.08	0.16	-17.31	24	-0.0	-9.88	33	-0.96	-1.81	80
2019-10-30T08:00:15	85.8883	127.9190	0.947	0.185	0.08	0.08	0.16	-15.62	24	-0.0	-9.12	33	-0.96	-1.81	80
2019-10-30T14:00:15	85.9028	127.6734	0.948	0.185	0.08	0.06	0.18	-16.75	23	-0.0	-8.88	33	-0.96	-1.81	80
2019-10-30T20:00:14	85.9122	127.4883	0.950	0.185	0.08	0.06	0.18	-21.44	23	-0.0	-9.25	33	-0.98	-1.81	81
2019-10-31T02:00:15	85.9261	127.2463	0.953	0.187	0.08	0.08	0.18	-21.56	23	-0.0	-9.81	33	-0.98	-1.81	81
2019-10-31T08:00:15	85.9360	127.0801	0.953	0.187	0.08	0.08	0.16	-20.08	24	-0.0	-9.81	33	-0.98	-1.81	81
2019-10-31T14:00:15	85.9492	126.8901	0.956	0.189	0.08	0.08	0.16	-21.19	24	-0.0	-9.75	33	-0.98	-1.81	81
2019-10-31T20:00:15	85.9582	126.7515	0.957	0.191	0.08	0.08	0.16	-21.06	24	-0.0	-10.06	33	-0.98	-1.81	81
2019-11-01T02:00:15	85.9717	126.5779	0.958	0.192	0.08	0.06	0.16	-19.38	24	-0.0	-10.00	33	-0.98	-1.81	81
2019-11-01T08:00:15	85.9821	126.4769	0.960	0.192	0.08	0.06	0.16	-18.06	24	-0.0	-9.81	33	-0.98	-1.81	81
2019-11-01T14:00:14	85.9956	126.3705	0.960	0.192	0.08	0.08	0.18	-18.75	23	-0.0	-9.81	33	-0.98	-1.81	81
2019-11-01T20:00:15	86.0034	126.3281	0.960	0.190	0.08	0.08	0.18	-18.38	23	-0.0	-9.69	33	-0.98	-1.81	81
2019-11-02T02:00:15	86.0130	126.2361	0.960	0.190	0.08	0.08	0.18	-18.69	23	-0.0	-9.44	33	-0.98	-1.81	81
2019-11-02T08:00:14	86.0192	126.1607	0.960	0.190	0.08	0.06	0.18	-27.06	23	-0.0	-9.50	33	-0.98	-1.81	81
2019-11-02T14:00:15	86.0307	126.0046	0.960	0.186	0.08	0.06	0.18	-23.81	23	-0.0	-10.81	33	-0.98	-1.88	81
2019-11-02T20:00:14	86.0404	125.8363	0.960	0.187	0.06	0.08	0.18	-20.25	23	-0.0	-10.44	33	-0.98	-1.88	81
2019-11-03T02:00:15	86.0557	125.5678	0.960	0.184	0.06	0.06	0.16	-16.62	24	-0.0	-9.94	33	-0.98	-1.88	81
2019-11-03T08:00:15	86.0732	125.2816	0.960	0.182	0.08	0.06	0.16	-24.44	24	-0.0	-9.88	33	-0.98	-1.88	81
2019-11-03T14:00:15	86.0909	124.7324	0.962	0.180	0.08	0.08	0.16	-19.50	24	-0.0	-10.38	33	-0.98	-1.88	81
2019-11-03T20:00:15	86.1077	124.3069	0.964	0.176	0.08	0.08	0.14	-18.00	25	-0.0	-10.12	33	-0.98	-1.88	81
2019-11-04T02:00:14	86.1237	123.8573	0.965	0.177	0.08	0.06	0.14	-17.31	25	-0.0	-10.38	33	-0.98	-1.88	81
2019-11-04T08:00:15	86.1350	123.4734	0.967	0.173	0.08	0.06	0.14	-16.44	25	-0.0	-9.94	33	-0.98	-1.88	81
2019-11-04T14:00:15	86.1445	123.0738	0.968	0.173	0.08	0.08	0.14	-17.94	25	-0.0	-9.75	33	-0.98	-1.88	81
2019-11-04T20:00:15	86.1468	122.7465	0.970	0.173	0.08	0.08	0.16	-23.36	24	-0.0	-10.88	33	-1.00	-1.81	82
2019-11-05T02:00:15	86.1469	122.4221	0.972	0.173	0.08	0.06	0.16	-18.75	24	-0.0	-11.25	33	-1.00	-1.81	82
2019-11-05T08:00:15	86.1402	122.0865	0.973	0.173	0.08	0.06	0.16	-24.75	24	-0.0	-10.94	33	-1.00	-1.81	82
2019-11-05T14:00:15	86.1321	121.7442	0.977	0.177	0.08	0.08	0.16	-24.88	24	-0.0	-11.75	33	-1.00	-1.81	82
2019-11-05T20:00:15	86.1223	121.4814	0.977	0.177	0.08	0.08	0.16	-22.25	24	-0.0	-11.62	33	-1.00	-1.81	82
2019-11-06T02:00:15	86.1181	121.2234	0.979	0.178	0.08	0.08	0.16	-26.88	24	-0.0	-12.06	33	-1.00	-1.81	82
2019-11-06T08:00:15	86.1144	120.9910	0.980	0.180	0.08	0.08	0.16	-27.31	24	-0.0	-13.25	33	-1.00	-1.81	82
2019-11-06T14:00:15	86.1157	120.7167	0.980	0.180	0.08	0.06	0.16	-20.25	24	-0.0	-12.50	33	-1.00	-1.88	82
2019-11-06T20:00:15	86.1163	120.5084	0.980	0.180	0.08	0.06	0.16	-18.94	24	-0.0	-11.75	33	-1.00	-1.88	82
2019-11-07T02:00:14	86.1189	120.2776	0.980	0.180	0.08	0.08	0.16	-19.25	24	-0.0	-11.50	33	-1.00	-1.88	82
2019-11-07T08:00:15	86.1189	120.0977	0.982	0.180	0.08	0.08	0.16	-24.25	24	-0.0	-11.94	33	-1.00	-1.88	82
2019-11-07T14:00:14	86.1185	119.8791	0.983	0.180	0.08	0.08	0.16	-21.50	24	-0.0	-12.19	33	-1.00	-1.88	82
2019-11-07T20:00:15	86.1165	119.7369	0.985	0.180	0.08	0.08	0.16	-27.38	24	-0.0	-12.75	33	-1.00	-1.88	82
2019-11-08T02:00:15	86.1145	119.5608	0.987	0.180	0.08	0.08	0.16	-21.19	24	-0.0	-13.31	33	-1.00	-1.88	82
2019-11-08T08:00:15	86.1085	119.4269	0.988	0.180	0.08	0.08	0.16	-22.06	24	-0.0	-12.50	33	-1.00	-1.94	82
2019-11-08T14:00:15	86.0979	119.2206	0.991	0.180	0.08	0.06	0.16	-21.56	24	-0.0	-12.06	33	-1.02	-1.81	83
2019-11-08T20:00:15	86.0818	119.0544	0.992	0.180	0.08	0.06	0.16	-20.56	24	-0.0	-11.81	33	-1.02	-1.81	83
2019-11-09T02:00:15	86.0634	118.9495	0.995	0.180	0.08	0.08	0.16	-22.44	24	-0.0	-11.35	33	-1.02	-1.81	83
2019-11-09T08:00:15	86.0473	118.9624	0.995	0.180	0.06	0.08	0.16	-23.94	24	-0.0	-12.00	33	-1.02	-1.88	83
2019-11-09T14:00:15	86.0355	118.9771	0.997	0.180	0.06	0.08	0.16	-26.19	24	-0.0	-13.00	33	-1.02	-1.88	83
2019-11-09T20:00:15	86.0260	119.0738	0.998	0.180	0.08	0.08	0.16	-31.19	24	-0.0	-14.06	33	-1.02	-1.88	83
2019-11-10T02:00:15	86.0221	119.1653	1.000	0.180	0.08	0.06	0.16	-33.56	24	-0.0	-15.06	33	-1.02	-1.88	83
2019-11-10T08:00:15	86.0215	119.2926	1.000	0.178	0.08	0.06	0.16	-33.75	24	-0.0	-15.62	33	-1.02	-1.88	83
2019-11-10T14:00:15	86.0272	119.3887	1.000	0.175	0.08	0.08	0.16	-33.12	24	-0.0	-16.19	33	-1.02	-1.88	83
2019-11-10T20:00:15	86.0358	119.5260	1.000	0.175	0.08	0.08	0.16	-32.44	24	-0.0	-16.12	33	-1.02	-1.88	83
2019-11-11T02:00:15	86.0537	119.6322	1.000	0.173	0.08	0.08	0.16	-26.38	24	-0.0	-16.00	33	-1.02	-1.88	83
2019-11-11T08:00:15	86.0816	119.7987	1.002	0.172	0.08	0.08	0.16	-25.88	24	-0.0	-15.31	33	-1.02	-1.88	83
2019-11-11T14:00:15	86.1233	120.0103	1.003	0.170	0.08	0.06	0.14	-20.31	25	-0.0	-14.38	33	-1.02	-1.94	83
2019-11-11T20:00:15	86.1562	120.3187	1.006	0.168	0.08	0.06	0.14	-15.88	25	-0.0	-13.00	33	-1.02	-1.94	83
2019-11-12T02:00:14	86.1825	120.6587	1.007	0.167	0.08	0.08	0.14	-16.94	25	-0.0	-12.31	33	-1.02	-1.94	83
2019-11-12T08:00:15	86.2062	120.9358	1.008	0.165	0.08	0.08	0.14	-19.44	25	-0.0	-12.06	33	-1.02	-1.94	83
2019-11-12T14:00:15	86.2350	121.0970	1.010	0.163	0.08	0.08	0.14	-22.44	25	-0.0	-13.00	33	-1.04	-1.88	84
2019-11-12T20:00:15	86.2592	121.2831	1.012	0.162	0.08	0.06	0.14	-17.38	25	-0.0	-12.50	33	-1.04	-1.88	84
2019-11-13T02:00:15	86.2830	121.4225	1.014	0.160	0.08	0.06	0.14	-13.06	25	-0.0	-11.62	33	-1.04	-1.88	84
2019-11-13T08:00:14	86.2978	121.5797	1.015	0.160	0.08	0.08	0.14	-17.00	25	-0.0	-10.94	33	-1.04	-1.88	84
2019-11-13T14:00:15	86.3127	121.5590	1.018	0.160	0.08	0.08	0.14	-23.88	25	-0.0	-13.38	33	-1.04	-1.88	84
2019-11-13T20:00:15	86.3236	121.5970	1.018	0.160	0.08	0.08	0.14	-23.81	25	-0.0	-13.31	33	-1.04	-1.88	84
2019-11-14T02:00:15	86.3439	121.6747	1.020	0.162	0.08	0.08	0.14	-17.00	25	-0.0	-12.81	33	-1.04	-1.88	84
2019-11-14T08:00:15	86.3562	121.7993	1.020	0.162	0.08	0.06	0.14	-14.44	25	-0.0	-11.56	33	-1.04	-1.94	84
2019-11-14T14:00:14	86.3682	121.8499	1.020	0.163	0.08	0.06	0.14	-12.94	25	-0.0	-10.81	33	-1.04	-1.94	84
2019-11-14T20:00:15	86.3735	121.9294	1.020	0.166	0.08	0.08	0.14	-12.62	25	-0.0	-10.38	33	-1.04	-1.94	84
2019-11-15T02:00:15	86.3813	121.9368	1.022	0.167	0.08	0.08	0.14	-13.12	25	-0.0	-10.00	33	-1.04	-2.00	84
2019-11-15T08:00:15	86.3816	122.0249	1.023	0.168	0.08	0.06	0.14	-15.56	25	-0.0	-10.06	33	-1.04	-1.94	84
2019-11-15T14:00:14	86.3900	122.1418	1.025	0.170	0.08	0.06	0.16	-13.88	24	-0.0	-10.38	33	-1.04	-2.00	84
2019-11-15T20:00:15	86.3932	122.5475	1.028	0.172	0.08	0.08	0.16	-8.06	24	-0.0	-9.50	33	-1.04	-2.00	84
2019-11-16T02:00:15	86.3867	123.1283	1.029	0.174	0.08	0.08	0.16	-6.69	24	-0.0	-8.62	33	-1.04	-2.00	84
2019-11-16T08:00:15	86.3722	123.9431	1.030	0.175	0.08	0.06	0.16	-6.12	24	-0.0	-8.19	33	-1.06	-1.88	85
2019-11-16T14:00:15	86.3515	125.0117	1.032	0.177	0.08	0.06	0.16	-6.38	24	-0.0	-7.69	33	-1.06	-1.88	85
2019-11-16T20:00:15	86.3214	125.9966	1.033	0.178	0.08	0.08	0.16	-5.81	24	-0.0	-7.31	33	-1.06	-1.88	85
2019-11-17T02:00:15	86.2671	126.1456	1.037	0.180	0.08	0.08	0.16	-20.06	24	-0.0	-7.69	33	-1.06	-1.88	85
2019-11-17T08:00:14	86.2201	126.2301	1.037	0.180	0.08	0.08	0.16	-14.75	24	-0.0	-8.88	33	-1.06	-1.94	85
2019-11-17T14:00:15	86.1791	125.8851	1.038	0.180	0.08	0.06	0.16	-14.06	24	-0.0	-8.94	33	-1.06	-1.94	85
2019-11-17T20:00:15	86.1413	125.3575	1.040	0.180	0.08	0.06	0.16	-8.75	24	-0.0	-8.44	33	-1.06	-1.94	85
2019-11-18T02:00:15	86.0867	124.5809	1.040	0.180	0.08	0.08	0.16	-9.94	24	-0.0	-8.00	33	-1.06	-1.94	85
2019-11-18T08:00:15	86.0511	123.9768	1.040	0.180	0.08	0.08	0.16	-10.00	24	-0.0	-7.94	33	-1.06	-1.94	85
2019-11-18T14:00:14	86.0220	123.6163	1.040	0.180	0.06	0.08	0.16	-12.56	24	-0.0	-8.06	33	-1.06	-2.00	85
2019-11-18T20:00:15	86.0110	123.6623	1.042	0.180	0.06	0.06	0.16	-16.62	24	-0.0	-8.75	33	-1.06	-2.00	85
2019-11-19T02:00:15	86.0080	123.7208	1.042	0.180	0.08	0.06	0.16	-15.56	24	-0.0	-9.06	33	-1.06	-2.00	85
2019-11-19T08:00:15	86.0079	123.9466	1.043	0.180	0.08	0.08	0.16	-10.06	24	-0.0	-9.06	33	-1.06	-2.06	85
2019-11-19T14:00:15	85.9992	124.1162	1.045	0.180	0.08	0.08	0.16	-6.00	24	-0.0	-7.94	33	-1.06	-2.06	85
2019-11-19T20:00:14	85.9813	124.5315	1.047	0.180	0.08	0.08	0.16	-6.44	24	-0.0	-7.31	33	-1.06	-2.06	85
2019-11-20T02:00:14	85.9719	124.7803	1.048	0.180	0.08	0.08	0.16	-6.44	24	-0.0	-7.00	33	-1.06	-2.06	85
2019-11-20T08:00:14	85.9739	124.9664	1.050	0.180	0.08	0.08	0.16	-12.81	24	-0.0	-6.88	33	-1.08	-1.88	86
2019-11-20T14:00:15	85.9756	124.7587	1.052	0.180	0.08	0.06	0.16	-18.81	24	-0.0	-7.94	33	-1.08	-1.88	86
2019-11-20T20:00:15	85.9761	124.6304	1.054	0.183	0.08	0.06	0.16	-20.44	24	-0.0	-8.94	33	-1.08	-1.94	86
2019-11-21T02:00:15	85.9728	124.3408	1.055	0.183	0.08	0.08	0.16	-14.75	24	-0.0	-8.94	33	-1.08	-1.94	86
2019-11-21T08:00:14	85.9719	124.2115	1.057	0.185	0.08	0.08	0.16	-13.25	24	-0.0	-8.56	33	-1.08	-1.94	86
2019-11-21T14:00:15	85.9718	124.1232	1.060	0.187	0.08	0.08	0.16	-13.38	24	-0.0	-8.44	33	-1.08	-1.94	86
2019-11-21T20:00:15	85.9709	124.1095	1.060	0.187	0.08	0.06	0.16	-13.12	24	-0.0	-8.25	33	-1.08	-1.94	86
2019-11-22T02:00:15	85.9677	124.0536	1.060	0.187	0.08	0.06	0.18	-13.81	23	-0.0	-8.12	33	-1.08	-1.94	86
2019-11-22T08:00:14	85.9644	123.9386	1.060	0.187	0.08	0.08	0.18	-16.31	23	-0.0	-8.12	33	-1.08	-1.94	86
2019-11-22T14:00:15	85.9650	123.6179	1.060	0.185	0.08	0.08	0.18	-20.88	23	-0.0	-8.25	33	-1.08	-1.94	86
2019-11-22T20:00:15	85.9656	123.4826	1.060	0.184	0.08	0.06	0.18	-17.19	23	-0.0	-9.00	33	-1.08	-1.94	86
2019-11-23T02:00:14	85.9663	123.3835	1.060	0.182	0.08	0.06	0.16	-17.12	24	-0.0	-8.81	33	-1.08	-1.94	86
2019-11-23T08:00:15	85.9674	123.5130	1.060	0.180	0.08	0.08	0.16	-20.75	24	-0.0	-9.19	33	-1.08	-2.00	86
2019-11-23T14:00:15	85.9791	123.7514	1.062	0.178	0.08	0.08	0.16	-20.25	24	-0.0	-9.44	33	-1.08	-2.00	86
2019-11-23T20:00:15	86.0015	124.1804	1.064	0.173	0.08	0.06	0.14	-17.19	25	-0.0	-9.81	33	-1.08	-1.94	86
2019-11-24T02:00:15	86.0453	124.4155	1.065	0.172	0.08	0.06	0.14	-16.33	25	-0.0	-9.50	33	-1.08	-1.94	86
