Date/Time	Latitude	Longitude	EsEs [m]	Snow thick [m]	EsEs unc [m]	Snow thick unc [m]	Dist rel atm/snow IF [m]	T atm/snow IF [°C]	Thermistor atm/snow IF	Dist rel snow/ice IF [m]	T snow/ice IF [°C]	Thermistor snow/ice IF	Dist rel ice/oce IF [m]	T ice/oce IF [°C]	Thermistor ice/oce IF
2019-10-14T11:00:16	84.9753	134.4063	0.520	0.100	0.08	0.08	0.06	-18.88	32	-0.0	-10.56	37	-0.56	-1.88	63
2019-10-14T17:00:16	84.9696	134.3316	0.520	0.100	0.08	0.08	0.06	-22.62	32	-0.0	-12.31	37	-0.56	-1.88	63
2019-10-14T23:00:16	84.9649	134.3613	0.520	0.100	0.08	0.08	0.06	-23.00	32	-0.0	-12.31	37	-0.56	-1.88	63
2019-10-15T05:00:16	84.9705	134.3208	0.520	0.100	0.08	0.06	0.06	-23.81	32	-0.0	-12.62	37	-0.56	-1.88	63
2019-10-15T11:00:17	84.9704	134.2755	0.520	0.100	0.08	0.06	0.06	-24.44	32	-0.0	-13.38	37	-0.56	-1.88	63
2019-10-15T17:00:16	84.9750	134.1644	0.520	0.100	0.08	0.08	0.06	-17.50	32	-0.0	-11.88	37	-0.56	-1.88	63
2019-10-15T23:00:16	84.9717	134.0076	0.520	0.100	0.08	0.08	0.06	-15.38	32	-0.0	-10.25	37	-0.56	-1.88	63
2019-10-16T05:00:17	84.9745	133.7695	0.520	0.100	0.08	0.08	0.06	-16.25	32	-0.0	-9.94	37	-0.56	-1.88	63
2019-10-16T11:00:16	84.9683	133.6263	0.520	0.100	0.08	0.08	0.06	-13.44	32	-0.0	-9.44	37	-0.56	-1.94	63
2019-10-16T17:00:17	84.9708	133.4419	0.520	0.100	0.08	0.08	0.06	-12.56	32	-0.0	-8.81	37	-0.56	-1.94	63
2019-10-16T23:00:16	84.9652	133.3072	0.520	0.100	0.08	0.08	0.06	-11.94	32	-0.0	-8.25	37	-0.56	-1.94	63
2019-10-17T05:00:16	84.9647	133.1140	0.520	0.100	0.06	0.08	0.06	-12.25	32	-0.0	-8.12	37	-0.56	-1.94	63
2019-10-17T11:00:16	84.9601	133.0874	0.520	0.100	0.06	0.08	0.06	-12.88	32	-0.0	-8.38	37	-0.56	-1.94	63
2019-10-17T17:00:16	84.9635	133.0788	0.520	0.100	0.08	0.08	0.06	-13.44	32	-0.0	-8.50	37	-0.56	-1.94	63
2019-10-17T23:00:16	84.9706	133.1821	0.520	0.100	0.08	0.06	0.06	-14.06	32	-0.0	-8.62	37	-0.56	-1.94	63
2019-10-18T05:00:16	84.9971	133.2372	0.520	0.100	0.08	0.06	0.06	-15.56	32	-0.0	-9.19	37	-0.56	-1.94	63
2019-10-18T11:00:17	85.0242	133.3055	0.520	0.100	0.08	0.08	0.06	-15.31	32	-0.0	-9.38	37	-0.56	-1.94	63
2019-10-18T17:00:16	85.0658	133.3375	0.520	0.100	0.08	0.08	0.06	-14.44	32	-0.0	-9.31	37	-0.56	-1.94	63
2019-10-18T23:00:16	85.0993	133.4109	0.520	0.100	0.08	0.08	0.06	-13.94	32	-0.0	-8.88	37	-0.56	-1.94	63
2019-10-19T05:00:16	85.1341	133.3957	0.520	0.100	0.08	0.08	0.06	-14.88	32	-0.0	-8.81	37	-0.56	-1.94	63
2019-10-19T11:00:16	85.1497	133.2941	0.520	0.100	0.08	0.08	0.06	-14.12	32	-0.0	-9.52	37	-0.56	-1.94	63
2019-10-19T17:00:17	85.1722	133.1161	0.523	0.100	0.08	0.08	0.06	-16.31	32	-0.0	-9.06	37	-0.56	-1.94	63
2019-10-19T23:00:16	85.1803	132.9367	0.523	0.100	0.08	0.08	0.06	-12.25	32	-0.0	-8.12	37	-0.56	-1.94	63
2019-10-20T05:00:17	85.1960	132.8088	0.527	0.100	0.08	0.08	0.06	-13.12	32	-0.0	-8.31	37	-0.56	-1.94	63
2019-10-20T11:00:16	85.2087	132.7272	0.527	0.100	0.08	0.08	0.06	-15.38	32	-0.0	-8.25	37	-0.56	-1.94	63
2019-10-20T17:00:16	85.2352	132.6981	0.528	0.100	0.08	0.08	0.06	-9.44	32	-0.0	-7.88	37	-0.56	-1.94	63
2019-10-20T23:00:16	85.2587	132.7999	0.530	0.100	0.08	0.06	0.06	-13.06	32	-0.0	-8.75	37	-0.58	-1.94	64
2019-10-21T05:00:16	85.3024	132.7412	0.532	0.100	0.08	0.06	0.06	-9.12	32	-0.0	-7.25	37	-0.58	-1.94	64
2019-10-21T11:00:16	85.3341	132.5717	0.533	0.100	0.08	0.08	0.06	-9.81	32	-0.0	-7.31	37	-0.58	-1.94	64
2019-10-21T17:00:16	85.3766	132.2734	0.535	0.100	0.08	0.08	0.06	-9.31	32	-0.0	-6.81	37	-0.58	-1.94	64
2019-10-21T23:00:16	85.4107	131.9474	0.537	0.100	0.08	0.08	0.06	-7.69	32	-0.0	-6.50	37	-0.58	-1.94	64
2019-10-22T05:00:16	85.4567	131.5924	0.538	0.100	0.08	0.06	0.06	-7.19	32	-0.0	-6.06	37	-0.58	-1.94	64
2019-10-22T11:00:16	85.4875	131.1944	0.540	0.100	0.08	0.06	0.06	-9.06	32	-0.0	-6.00	37	-0.58	-1.94	64
2019-10-22T17:00:17	85.5117	130.7721	0.540	0.100	0.08	0.08	0.06	-9.25	32	-0.0	-6.38	37	-0.58	-1.94	64
2019-10-22T23:00:16	85.5309	130.4288	0.540	0.100	0.08	0.08	0.06	-9.06	32	-0.0	-6.25	37	-0.58	-1.94	64
2019-10-23T05:00:16	85.5504	130.0771	0.540	0.100	0.08	0.08	0.06	-10.69	32	-0.0	-6.50	37	-0.58	-1.94	64
2019-10-23T11:00:16	85.5601	129.7946	0.540	0.102	0.08	0.08	0.06	-13.00	32	-0.0	-7.69	37	-0.58	-1.94	64
2019-10-23T17:00:17	85.5707	129.5616	0.540	0.105	0.08	0.08	0.06	-14.19	32	-0.0	-7.81	37	-0.58	-1.94	64
2019-10-23T23:00:16	85.5797	129.3388	0.540	0.105	0.08	0.06	0.06	-14.06	32	-0.0	-8.17	37	-0.58	-1.94	64
2019-10-24T05:00:16	85.5981	129.1037	0.540	0.107	0.08	0.06	0.06	-11.50	32	-0.0	-7.62	37	-0.58	-1.94	64
2019-10-24T11:00:16	85.6124	128.8297	0.542	0.108	0.06	0.08	0.06	-13.00	32	-0.0	-7.31	37	-0.58	-1.94	64
2019-10-24T17:00:16	85.6289	128.4805	0.543	0.110	0.06	0.08	0.08	-13.62	31	-0.0	-7.25	37	-0.58	-1.94	64
2019-10-24T23:00:16	85.6389	128.1669	0.545	0.112	0.08	0.06	0.08	-19.06	31	-0.0	-7.56	37	-0.58	-1.94	64
2019-10-25T05:00:16	85.6492	127.9068	0.547	0.113	0.08	0.06	0.08	-19.50	31	-0.0	-8.00	37	-0.58	-1.94	64
2019-10-25T11:00:17	85.6518	127.7421	0.549	0.118	0.08	0.08	0.08	-23.25	31	-0.0	-8.94	37	-0.58	-2.00	64
2019-10-25T17:00:16	85.6558	127.5879	0.550	0.120	0.08	0.08	0.08	-21.31	31	-0.0	-9.75	37	-0.60	-2.00	65
2019-10-25T23:00:16	85.6559	127.4651	0.552	0.123	0.08	0.08	0.08	-24.25	31	-0.0	-9.31	37	-0.60	-2.00	65
2019-10-26T05:00:16	85.6588	127.3490	0.553	0.125	0.08	0.08	0.08	-25.31	31	-0.0	-10.25	37	-0.60	-2.00	65
2019-10-26T11:00:16	85.6607	127.2387	0.555	0.125	0.08	0.08	0.08	-25.06	31	-0.0	-9.62	37	-0.60	-2.00	65
2019-10-26T17:00:17	85.6672	127.1081	0.558	0.125	0.08	0.08	0.10	-24.81	30	-0.0	-10.56	37	-0.60	-2.00	65
2019-10-26T23:00:17	85.6742	126.9915	0.560	0.125	0.08	0.06	0.10	-26.19	30	-0.0	-10.31	37	-0.60	-2.00	65
2019-10-27T05:00:17	85.6872	126.8511	0.563	0.125	0.08	0.06	0.10	-27.21	30	-0.0	-10.50	37	-0.60	-2.00	65
2019-10-27T11:00:16	85.7007	126.7226	0.563	0.125	0.08	0.08	0.08	-26.00	31	-0.0	-10.62	37	-0.60	-2.00	65
2019-10-27T17:00:16	85.7188	126.5768	0.565	0.125	0.08	0.08	0.08	-26.00	31	-0.0	-10.62	37	-0.60	-2.00	65
2019-10-27T23:00:16	85.7383	126.3970	0.567	0.125	0.08	0.06	0.08	-23.50	31	-0.0	-10.44	37	-0.60	-2.00	65
2019-10-28T05:00:16	85.7646	126.1668	0.568	0.125	0.08	0.06	0.08	-14.81	31	-0.0	-9.12	37	-0.60	-2.00	65
2019-10-28T11:00:16	85.7910	125.9845	0.570	0.123	0.08	0.08	0.08	-14.50	31	-0.0	-9.25	37	-0.62	-1.88	66
2019-10-28T17:00:16	85.8149	125.8128	0.572	0.122	0.08	0.08	0.08	-12.38	31	-0.0	-9.00	37	-0.62	-1.88	66
2019-10-28T23:00:16	85.8340	125.5759	0.573	0.120	0.08	0.08	0.08	-19.12	31	-0.0	-9.81	37	-0.62	-1.81	66
2019-10-29T05:00:17	85.8532	125.3162	0.577	0.120	0.08	0.08	0.08	-17.44	31	-0.0	-9.62	37	-0.62	-1.81	66
2019-10-29T11:00:16	85.8693	125.0423	0.577	0.120	0.08	0.08	0.08	-21.88	31	-0.0	-11.75	37	-0.62	-1.81	66
2019-10-29T17:00:16	85.8875	124.7918	0.578	0.120	0.08	0.08	0.08	-20.56	31	-0.0	-11.75	37	-0.62	-1.81	66
2019-10-29T23:00:16	85.9017	124.5555	0.582	0.120	0.08	0.06	0.08	-22.00	31	-0.0	-13.19	37	-0.62	-1.81	66
2019-10-30T05:00:17	85.9181	124.3294	0.585	0.120	0.08	0.06	0.08	-15.94	31	-0.0	-10.88	37	-0.62	-1.81	66
2019-10-30T11:00:16	85.9311	124.0864	0.585	0.120	0.08	0.08	0.08	-15.69	31	-0.0	-10.25	37	-0.62	-1.88	66
2019-10-30T17:00:16	85.9443	123.8818	0.587	0.120	0.08	0.08	0.08	-17.88	31	-0.0	-10.44	37	-0.62	-1.88	66
2019-10-30T23:00:17	85.9549	123.6457	0.590	0.120	0.08	0.08	0.08	-20.44	31	-0.0	-11.50	37	-0.62	-1.88	66
2019-10-31T05:00:16	85.9679	123.4393	0.590	0.120	0.06	0.08	0.08	-22.88	31	-0.0	-12.56	37	-0.64	-1.81	67
2019-10-31T11:00:16	85.9787	123.2432	0.592	0.120	0.06	0.08	0.08	-20.12	31	-0.0	-12.00	37	-0.64	-1.81	67
2019-10-31T17:00:16	85.9908	123.0799	0.593	0.120	0.08	0.06	0.08	-22.12	31	-0.0	-12.50	37	-0.64	-1.81	67
2019-10-31T23:00:17	86.0009	122.9016	0.597	0.118	0.08	0.06	0.08	-23.50	31	-0.0	-12.69	37	-0.64	-1.81	67
2019-11-01T05:00:16	86.0145	122.7637	0.597	0.118	0.08	0.08	0.08	-18.69	31	-0.0	-11.75	37	-0.64	-1.81	67
2019-11-01T11:00:16	86.0257	122.6383	0.598	0.117	0.08	0.08	0.08	-17.69	31	-0.0	-11.25	37	-0.64	-1.81	67
2019-11-01T17:00:16	86.0377	122.5732	0.600	0.115	0.08	0.08	0.08	-18.12	31	-0.0	-11.31	37	-0.64	-1.81	67
2019-11-01T23:00:17	86.0448	122.4898	0.602	0.112	0.08	0.08	0.08	-17.94	31	-0.0	-11.25	37	-0.64	-1.81	67
2019-11-02T05:00:16	86.0552	122.4139	0.602	0.112	0.08	0.08	0.08	-18.12	31	-0.0	-11.25	37	-0.64	-1.81	67
2019-11-02T11:00:16	86.0622	122.2756	0.603	0.110	0.08	0.08	0.06	-25.88	32	-0.0	-13.31	37	-0.64	-1.81	67
2019-11-02T17:00:16	86.0742	122.1155	0.605	0.108	0.08	0.08	0.06	-21.81	32	-0.0	-13.75	37	-0.64	-1.81	67
2019-11-02T23:00:17	86.0837	121.8748	0.608	0.105	0.08	0.08	0.06	-19.12	32	-0.0	-12.50	37	-0.64	-1.81	67
2019-11-03T05:00:16	86.1002	121.6311	0.608	0.105	0.08	0.08	0.06	-16.12	32	-0.0	-11.06	37	-0.64	-1.81	67
2019-11-03T11:00:16	86.1115	121.1950	0.610	0.103	0.08	0.06	0.06	-23.81	32	-0.0	-13.56	37	-0.66	-1.81	68
2019-11-03T17:00:16	86.1274	120.7299	0.612	0.102	0.08	0.06	0.06	-18.38	32	-0.0	-12.06	37	-0.66	-1.81	68
2019-11-03T23:00:17	86.1381	120.3104	0.615	0.100	0.08	0.08	0.06	-20.75	32	-0.0	-12.62	37	-0.66	-1.88	68
2019-11-04T05:00:16	86.1515	119.9107	0.615	0.100	0.08	0.08	0.06	-17.56	32	-0.0	-12.38	37	-0.66	-1.88	68
2019-11-04T11:00:16	86.1586	119.5027	0.617	0.100	0.08	0.08	0.06	-16.38	32	-0.0	-11.25	37	-0.66	-1.88	68
2019-11-04T17:00:17	86.1653	119.1443	0.620	0.100	0.08	0.08	0.06	-19.94	32	-0.0	-11.69	37	-0.66	-1.88	68
2019-11-04T23:00:17	86.1644	118.8102	0.620	0.100	0.08	0.08	0.06	-25.56	32	-0.0	-14.69	37	-0.66	-1.88	68
2019-11-05T05:00:16	86.1620	118.4974	0.620	0.100	0.08	0.08	0.06	-19.19	32	-0.0	-12.38	37	-0.66	-1.88	68
2019-11-05T11:00:16	86.1521	118.1559	0.622	0.100	0.08	0.08	0.06	-24.62	32	-0.0	-14.06	37	-0.66	-1.81	68
2019-11-05T17:00:16	86.1439	117.8665	0.623	0.100	0.08	0.06	0.06	-23.81	32	-0.0	-14.44	37	-0.66	-1.81	68
2019-11-05T23:00:16	86.1348	117.6093	0.625	0.100	0.08	0.06	0.06	-24.12	32	-0.0	-14.25	37	-0.66	-1.88	68
2019-11-06T05:00:16	86.1317	117.3842	0.627	0.100	0.08	0.08	0.06	-29.11	32	-0.0	-15.88	37	-0.66	-1.88	68
2019-11-06T11:00:16	86.1284	117.1161	0.628	0.100	0.08	0.08	0.06	-21.81	32	-0.0	-15.62	37	-0.66	-1.88	68
2019-11-06T17:00:16	86.1305	116.8849	0.630	0.100	0.06	0.08	0.06	-18.56	32	-0.0	-13.31	37	-0.68	-1.88	69
2019-11-06T23:00:17	86.1299	116.6509	0.633	0.100	0.06	0.08	0.06	-19.06	32	-0.0	-13.00	37	-0.68	-1.88	69
2019-11-07T05:00:16	86.1323	116.4586	0.633	0.100	0.08	0.08	0.06	-19.69	32	-0.0	-12.94	37	-0.68	-1.88	69
2019-11-07T11:00:16	86.1293	116.2432	0.635	0.100	0.08	0.08	0.06	-21.44	32	-0.0	-13.75	37	-0.68	-1.88	69
2019-11-07T17:00:16	86.1280	116.0790	0.637	0.100	0.08	0.08	0.06	-23.19	32	-0.0	-14.19	37	-0.68	-1.88	69
2019-11-07T23:00:16	86.1236	115.9167	0.640	0.100	0.08	0.08	0.06	-26.24	32	-0.0	-15.33	37	-0.68	-1.88	69
2019-11-08T05:00:17	86.1206	115.7808	0.644	0.100	0.08	0.08	0.06	-21.50	32	-0.0	-14.25	37	-0.68	-1.88	69
2019-11-08T11:00:17	86.1099	115.6115	0.646	0.100	0.08	0.06	0.06	-20.31	32	-0.0	-13.81	37	-0.68	-1.88	69
2019-11-08T17:00:16	86.0969	115.4369	0.647	0.100	0.08	0.06	0.06	-20.19	32	-0.0	-13.12	37	-0.68	-1.88	69
2019-11-08T23:00:16	86.0779	115.3001	0.648	0.100	0.08	0.08	0.06	-20.62	32	-0.0	-13.19	37	-0.68	-1.94	69
2019-11-09T05:00:16	86.0619	115.2925	0.650	0.102	0.08	0.08	0.06	-24.38	32	-0.0	-14.56	37	-0.70	-1.88	70
2019-11-09T11:00:16	86.0480	115.2990	0.652	0.102	0.08	0.08	0.06	-23.75	32	-0.0	-15.00	37	-0.70	-1.88	70
2019-11-09T17:00:17	86.0385	115.3853	0.653	0.102	0.08	0.08	0.06	-28.25	32	-0.0	-15.75	37	-0.70	-1.88	70
2019-11-09T23:00:16	86.0323	115.4742	0.655	0.102	0.08	0.08	0.06	-29.38	32	-0.0	-17.00	37	-0.70	-1.88	70
2019-11-10T05:00:16	86.0317	115.5976	0.658	0.102	0.08	0.08	0.06	-30.94	32	-0.0	-17.31	37	-0.70	-1.88	70
2019-11-10T11:00:16	86.0344	115.6951	0.662	0.102	0.08	0.06	0.08	-32.12	31	-0.0	-18.00	37	-0.70	-1.88	70
2019-11-10T17:00:16	86.0431	115.8196	0.665	0.102	0.08	0.06	0.06	-30.31	32	-0.0	-18.00	37	-0.70	-1.88	70
2019-11-10T23:00:17	86.0568	115.9133	0.667	0.102	0.08	0.08	0.06	-30.25	32	-0.0	-18.19	37	-0.70	-1.88	70
2019-11-11T05:00:17	86.0805	116.0429	0.668	0.102	0.08	0.08	0.06	-25.06	32	-0.0	-16.81	37	-0.70	-1.94	70
2019-11-11T11:00:17	86.1176	116.1771	0.672	0.102	0.08	0.08	0.06	-20.50	32	-0.0	-15.94	37	-0.72	-1.94	71
2019-11-11T17:00:16	86.1578	116.4144	0.672	0.102	0.08	0.08	0.06	-17.31	32	-0.0	-14.19	37	-0.72	-1.88	71
2019-11-11T23:00:16	86.1860	116.7027	0.673	0.102	0.08	0.08	0.06	-17.19	32	-0.0	-13.25	37	-0.72	-1.88	71
2019-11-12T05:00:16	86.2129	117.0296	0.675	0.098	0.08	0.08	0.06	-16.00	32	-0.0	-12.50	37	-0.72	-1.88	71
2019-11-12T11:00:17	86.2407	117.1886	0.680	0.099	0.08	0.08	0.06	-21.31	32	-0.0	-13.88	37	-0.72	-1.94	71
2019-11-12T17:00:17	86.2691	117.3672	0.683	0.099	0.08	0.08	0.06	-16.81	32	-0.0	-13.19	37	-0.72	-1.94	71
2019-11-12T23:00:16	86.2921	117.4748	0.685	0.098	0.08	0.08	0.06	-13.88	32	-0.0	-11.81	37	-0.72	-1.94	71
2019-11-13T05:00:16	86.3127	117.6486	0.687	0.098	0.08	0.06	0.06	-13.06	32	-0.0	-10.75	37	-0.72	-1.94	71
2019-11-13T11:00:16	86.3268	117.6692	0.688	0.098	0.06	0.06	0.04	-21.25	33	-0.0	-13.12	37	-0.72	-1.94	71
2019-11-13T17:00:16	86.3399	117.6745	0.690	0.098	0.06	0.08	0.06	-24.00	32	-0.0	-14.75	37	-0.74	-1.94	72
2019-11-13T23:00:16	86.3567	117.7150	0.692	0.098	0.08	0.08	0.06	-17.31	32	-0.0	-13.69	37	-0.74	-1.94	72
2019-11-14T05:00:16	86.3749	117.8310	0.693	0.098	0.08	0.08	0.06	-13.50	32	-0.0	-11.25	37	-0.74	-1.94	72
2019-11-14T11:00:16	86.3858	117.8847	0.695	0.098	0.08	0.08	0.06	-12.06	32	-0.0	-10.44	37	-0.74	-1.94	72
2019-11-14T17:00:16	86.3953	117.9631	0.697	0.098	0.08	0.08	0.06	-12.12	32	-0.0	-9.94	37	-0.74	-1.81	72
2019-11-14T23:00:16	86.3989	117.9673	0.698	0.098	0.08	0.06	0.06	-17.00	32	-0.0	-9.88	37	-0.74	-1.81	72
2019-11-15T05:00:16	86.4034	118.0249	0.700	0.100	0.08	0.06	0.06	-14.94	32	-0.0	-10.19	37	-0.74	-1.81	72
2019-11-15T11:00:16	86.4036	118.1207	0.700	0.100	0.08	0.08	0.06	-16.75	32	-0.0	-10.88	37	-0.74	-1.81	72
2019-11-15T17:00:16	86.4136	118.3727	0.702	0.100	0.08	0.08	0.06	-9.06	32	-0.0	-9.19	37	-0.74	-1.81	72
2019-11-15T23:00:16	86.4103	118.8493	0.703	0.100	0.08	0.08	0.06	-7.75	32	-0.0	-8.06	37	-0.74	-1.81	72
2019-11-16T05:00:16	86.4003	119.5962	0.705	0.100	0.08	0.06	0.06	-7.75	32	-0.0	-7.38	37	-0.74	-1.81	72
2019-11-16T11:00:16	86.3804	120.6138	0.707	0.098	0.08	0.06	0.06	-6.12	32	-0.0	-6.50	37	-0.74	-1.81	72
2019-11-16T17:00:16	86.3622	121.7757	0.708	0.097	0.08	0.08	0.06	-5.25	32	-0.0	-6.31	37	-0.74	-1.81	72
2019-11-16T23:00:16	86.3167	122.3568	0.710	0.095	0.08	0.08	0.06	-10.50	32	-0.0	-6.88	37	-0.76	-1.94	73
2019-11-17T05:00:16	86.2641	122.4326	0.712	0.093	0.08	0.08	0.06	-16.12	32	-0.0	-11.19	37	-0.76	-1.94	73
2019-11-17T11:00:16	86.2165	122.4670	0.713	0.092	0.08	0.08	0.06	-14.00	32	-0.0	-9.75	37	-0.76	-1.94	73
2019-11-17T17:00:16	86.1767	121.9793	0.715	0.090	0.08	0.08	0.04	-9.19	33	-0.0	-8.75	37	-0.76	-1.94	73
2019-11-17T23:00:16	86.1182	121.3822	0.717	0.090	0.08	0.08	0.04	-9.75	33	-0.0	-7.94	37	-0.76	-2.00	73
2019-11-18T05:00:16	86.0712	120.6300	0.718	0.090	0.08	0.08	0.04	-10.31	33	-0.0	-8.06	37	-0.76	-2.00	73
2019-11-18T11:00:16	86.0353	120.3025	0.720	0.090	0.08	0.06	0.04	-11.88	33	-0.0	-8.44	37	-0.76	-1.94	73
2019-11-18T17:00:16	86.0201	120.0600	0.720	0.090	0.08	0.06	0.04	-15.81	33	-0.0	-9.88	37	-0.76	-1.94	73
2019-11-18T23:00:16	86.0128	120.2523	0.722	0.090	0.08	0.08	0.04	-13.81	33	-0.0	-9.75	37	-0.76	-1.94	73
2019-11-19T05:00:17	86.0168	120.2930	0.725	0.092	0.08	0.08	0.06	-13.06	32	-0.0	-10.44	37	-0.76	-1.94	73
2019-11-19T11:00:16	86.0072	120.5724	0.725	0.092	0.08	0.08	0.06	-6.94	32	-0.0	-7.56	37	-0.76	-1.94	73
2019-11-19T17:00:16	85.9952	120.8340	0.727	0.095	0.08	0.08	0.06	-6.06	32	-0.0	-6.69	37	-0.76	-1.94	73
2019-11-19T23:00:16	85.9755	121.2298	0.728	0.098	0.08	0.08	0.06	-6.25	32	-0.0	-6.38	37	-0.76	-1.94	73
2019-11-20T05:00:17	85.9763	121.4648	0.732	0.105	0.08	0.08	0.06	-7.81	32	-0.0	-6.44	37	-0.78	-1.94	74
2019-11-20T11:00:16	85.9697	121.3955	0.732	0.105	0.08	0.08	0.06	-16.56	32	-0.0	-8.81	37	-0.78	-1.94	74
2019-11-20T17:00:16	85.9694	121.1810	0.733	0.108	0.08	0.08	0.06	-19.94	32	-0.0	-10.56	37	-0.78	-1.94	74
2019-11-20T23:00:17	85.9599	120.9882	0.737	0.112	0.08	0.08	0.08	-19.00	31	-0.0	-11.44	37	-0.78	-1.94	74
2019-11-21T05:00:16	85.9554	120.7246	0.737	0.112	0.06	0.06	0.08	-16.00	31	-0.0	-10.12	37	-0.78	-1.94	74
2019-11-21T11:00:16	85.9494	120.6363	0.738	0.113	0.06	0.06	0.08	-15.25	31	-0.0	-9.44	37	-0.78	-1.94	74
2019-11-21T17:00:16	85.9498	120.5599	0.740	0.117	0.08	0.08	0.08	-14.06	31	-0.0	-9.00	37	-0.78	-1.94	74
2019-11-21T23:00:16	85.9446	120.5375	0.740	0.118	0.08	0.08	0.08	-14.19	31	-0.0	-8.38	37	-0.78	-1.94	74
2019-11-22T05:00:17	85.9449	120.4893	0.742	0.122	0.08	0.08	0.08	-15.44	31	-0.0	-8.31	37	-0.78	-1.94	74
2019-11-22T11:00:16	85.9406	120.2878	0.742	0.122	0.08	0.08	0.08	-14.38	31	-0.0	-8.06	37	-0.78	-1.94	74
2019-11-22T17:00:16	85.9452	120.0518	0.743	0.120	0.08	0.08	0.08	-23.76	31	-0.0	-9.31	37	-0.78	-1.94	74
2019-11-22T23:00:17	85.9421	119.9508	0.747	0.117	0.08	0.06	0.10	-17.62	30	-0.0	-9.19	37	-0.78	-1.94	74
2019-11-23T05:00:16	85.9455	119.9543	0.747	0.117	0.08	0.06	0.08	-24.06	31	-0.0	-9.75	37	-0.78	-1.94	74
2019-11-23T11:00:16	85.9510	120.1463	0.748	0.115	0.08	0.08	0.08	-20.62	31	-0.0	-10.44	37	-0.78	-1.94	74
2019-11-23T17:00:16	85.9770	120.5041	0.750	0.113	0.08	0.08	0.08	-17.88	31	-0.0	-11.62	37	-0.80	-1.94	75
2019-11-23T23:00:17	86.0113	120.8105	0.753	0.110	0.08	0.06	0.06	-15.31	32	-0.0	-10.88	37	-0.80	-1.94	75
2019-11-24T05:00:16	86.0658	121.0390	0.753	0.110	0.08	0.06	0.06	-16.12	32	-0.0	-11.00	37	-0.80	-1.94	75
